incident_id,created_datetime,product,issue_category,issue_description,severity,assigned_team,resolution_time_hrs,reopened_count,sla_breached,day_of_week,hour_of_day,is_weekend,description_length
dffc09c5-1dad-4b88-ba1c-6e2b496904fb,2025-06-02 14:31:30,Expense Plus,Performance,timeout error,S1,L2 Support,10.9,0,0,Monday,14,0,13
42bfc076-7bc2-4018-b477-3d9d0ca1019b,2025-02-20 06:07:39,Time Attend Plus,Error,unknown error,S1,L3 Support,2.8,0,0,Thursday,6,0,13
b2c554b7-047f-4742-b315-8a06a0728767,2025-05-15 08:15:21,Time Attend Plus,Configuration,wrong configuration,S1,L1 Support,4.0,1,0,Thursday,8,0,19
7b11d060-48c4-4e5e-b23a-50ab0a7a8ad3,2025-05-20 00:32:16,Time Attend Plus,Error,application crash,S1,L2 Support,22.3,0,0,Tuesday,0,0,17
4c1c87b7-58ea-4087-8274-06b86748ce70,2025-06-18 23:20:52,PSA,Configuration,integration failed,S1,L2 Support,8.6,0,0,Wednesday,23,0,18
6f2747db-b507-4c57-b393-a0e47465e139,2025-10-01 19:55:11,PSA,Performance,slow loading,S1,L3 Support,16.1,0,0,Wednesday,19,0,12
6c306afa-6fe9-4196-ac9a-c23e08a99855,2025-07-03 17:32:21,Time Off Plus,Error,page not loading,S1,L2 Support,5.5,0,1,Thursday,17,0,16
6ffd2d5c-329e-49ec-874f-2b82671fe8e2,2025-03-10 18:22:58,Time Attend Plus,Access Issue,login failed,S1,L1 Support,7.4,0,0,Monday,18,0,12
dd0920a5-0140-49f0-b70d-4e09b77012f7,2025-08-03 08:19:38,TimeBill Plus,Error,unknown error,S2,L1 Support,18.9,1,0,Sunday,8,1,13
c39cf607-bbf1-46c3-8c19-ad11d49b7ca2,2025-05-18 14:34:59,TimeBill Plus,Access Issue,access denied,S2,L3 Support,5.9,0,1,Sunday,14,1,13
9a9bb889-4ca8-4688-9fd5-20deaca92f93,2025-07-18 21:23:26,Time Off Plus,How To,usage question,S1,L1 Support,6.1,0,0,Friday,21,0,14
115572f3-3ba0-4d42-a85f-a7dd865327a3,2025-11-06 12:36:11,Expense Plus,Access Issue,access denied,S1,L3 Support,9.8,0,0,Thursday,12,0,13
1331a677-fbae-42bf-9e62-fe5ade077acd,2025-11-18 18:39:50,TimeBill Plus,Access Issue,password reset,S2,L1 Support,18.1,1,1,Tuesday,18,0,14
a0b9a29f-df53-4ee0-856d-6e51cfca1ba5,2025-03-08 03:44:45,Time Off Plus,Access Issue,access denied,S2,L3 Support,3.3,0,1,Saturday,3,1,13
91241f67-b11b-44b3-8023-6a36e6763714,2026-01-03 17:05:51,Time Off Plus,Access Issue,access denied,S1,L1 Support,10.0,0,0,Saturday,17,1,13
fbc8d49c-172b-4100-99c3-96f922ab3ea6,2026-01-03 19:22:42,Time Off Plus,How To,usage question,S1,L1 Support,10.9,0,0,Saturday,19,1,14
1551c134-9f68-4b34-9b2d-3c82f8e49475,2025-08-01 22:36:28,Time Off Plus,How To,how to configure,S2,L3 Support,7.7,1,0,Friday,22,0,16
de557784-a222-4df3-a9a2-6849c19ef0a3,2025-02-11 15:57:26,TimeBill Plus,Performance,system lag,S1,L1 Support,8.9,0,0,Tuesday,15,0,10
8b1ee347-e35f-40f5-9b67-ff0c483dcc59,2025-09-16 23:49:39,TimeBill Plus,Access Issue,password reset,S1,L1 Support,8.9,0,0,Tuesday,23,0,14
9bb927ba-5f61-4616-8400-700fb4575568,2025-05-01 01:12:07,TimeBill Plus,Configuration,setup issue,S2,L3 Support,15.1,1,0,Thursday,1,0,11
0a20ca30-3376-451a-bafb-bc67e2702835,2025-03-21 16:19:01,PSA,Error,application crash,S1,L1 Support,14.1,0,0,Friday,16,0,17
08d1d373-eb05-47da-bb24-59549e3feca4,2025-05-11 22:48:43,PSA,Performance,slow loading,S1,L3 Support,3.8,0,0,Sunday,22,1,12
b214f1c2-9d57-4dd8-a55b-4ca7e4b892d1,2025-07-02 03:08:44,TimeBill Plus,Configuration,wrong configuration,S2,L2 Support,19.0,0,1,Wednesday,3,0,19
04bac91a-24df-4d05-bd7c-769ee277fbd1,2025-07-05 23:01:26,PSA,Access Issue,access denied,S2,L2 Support,13.7,0,1,Saturday,23,1,13
3bc713c7-d187-48af-bc64-77fe532eae65,2025-04-04 00:45:16,Time Attend Plus,Error,application crash,S2,L2 Support,10.8,0,1,Friday,0,0,17
c462fdbc-ec86-4331-b7c0-16ac80c8d282,2025-12-11 19:48:24,Time Off Plus,Configuration,integration failed,S1,L1 Support,7.7,0,1,Thursday,19,0,18
7f5d89ff-9603-4ddd-ae24-cb692434aecb,2025-07-21 14:45:27,PSA,Performance,slow loading,S1,L2 Support,7.6,1,0,Monday,14,0,12
8f8ff305-ad9c-4f48-95fb-1e0087be601d,2025-12-24 22:12:00,PSA,How To,how to configure,S3,L2 Support,20.3,1,1,Wednesday,22,0,16
2ab8f0fc-86c6-4d0b-be3b-e468ec08997a,2025-07-15 06:44:36,PSA,Performance,system lag,S1,L3 Support,7.3,0,0,Tuesday,6,0,10
4c82e537-ae2f-4f83-95e5-20c00ec5cebe,2025-08-14 18:22:29,TimeBill Plus,Configuration,integration failed,S1,L2 Support,15.2,0,0,Thursday,18,0,18
c6ced089-1eaa-4ca0-819e-81a6ba470934,2025-05-04 06:21:09,Expense Plus,Access Issue,login failed,S2,L2 Support,22.1,0,1,Sunday,6,1,12
c6b53658-9040-422a-9b51-bce4735d37ea,2025-02-07 23:41:30,Time Off Plus,Configuration,wrong configuration,S2,L3 Support,3.6,1,0,Friday,23,0,19
1afcadea-c0a9-4c0b-bf0a-71e3f95e7d59,2025-09-17 10:25:29,TimeBill Plus,Configuration,integration failed,S1,L3 Support,23.3,0,0,Wednesday,10,0,18
2c6811f3-39a1-46d8-82f3-e5bde1b59bb6,2025-05-31 10:41:17,TimeBill Plus,Performance,timeout error,S1,L3 Support,6.0,0,0,Saturday,10,1,13
d31a3525-8d75-47ec-b5c0-4c708aed0f42,2025-08-06 16:31:59,TimeBill Plus,Configuration,integration failed,S1,L1 Support,1.0,1,0,Wednesday,16,0,18
b20da0a1-808b-413b-8759-a14c01e6e977,2026-01-05 07:55:25,TimeBill Plus,How To,how to configure,S1,L1 Support,5.8,1,0,Monday,7,0,16
26fb7348-e490-49bb-bd99-b95ff98a1ff7,2025-01-20 16:57:58,Expense Plus,Access Issue,login failed,S1,L2 Support,6.2,0,0,Monday,16,0,12
80cd8b84-9c35-4e1a-8b20-78a26c58c983,2025-03-24 11:32:45,Expense Plus,How To,how to configure,S1,L1 Support,14.5,1,0,Monday,11,0,16
220cddb7-9f5f-4764-bafa-7930307481a1,2025-06-04 23:20:14,PSA,Configuration,setup issue,S2,L2 Support,20.3,1,0,Wednesday,23,0,11
2283e890-c380-4a87-a5d1-733407f55791,2025-11-03 09:43:58,TimeBill Plus,How To,need guidance,S1,L3 Support,1.6,0,0,Monday,9,0,13
8c4f5805-4999-4ec1-9fdb-0ee86f81f170,2025-06-29 13:59:01,Time Off Plus,Access Issue,login failed,S2,L3 Support,24.8,0,1,Sunday,13,1,12
c2b72c2b-d467-49c6-90d8-83304ca5628c,2025-06-04 00:13:49,Time Attend Plus,Error,unknown error,S2,L1 Support,12.3,0,1,Wednesday,0,0,13
da1f70de-6f79-43d7-98f2-ddd505a9c926,2025-09-04 07:22:08,TimeBill Plus,Performance,system lag,S1,L2 Support,11.7,1,0,Thursday,7,0,10
82263d10-d856-491e-a3f7-31c0c1a25a14,2025-02-19 17:55:12,PSA,Access Issue,login failed,S1,L2 Support,3.1,0,0,Wednesday,17,0,12
c034f93c-afba-45a4-9d48-9593ec532587,2025-03-15 11:06:53,Time Attend Plus,Configuration,integration failed,S2,L3 Support,8.7,1,0,Saturday,11,1,18
d257515b-e655-49a6-b4d1-67b907eaf363,2025-08-11 20:34:53,Time Off Plus,Configuration,integration failed,S1,L3 Support,11.3,0,0,Monday,20,0,18
c971ccd6-4ea8-486d-a3f3-18f75b71c769,2025-05-03 15:52:56,Time Off Plus,Configuration,integration failed,S2,L1 Support,4.7,1,0,Saturday,15,1,18
668f56ee-69e6-426a-bff5-1e16ee145217,2025-05-31 03:20:23,TimeBill Plus,Performance,system lag,S2,L1 Support,25.7,1,0,Saturday,3,1,10
e30d71ee-dd43-49a9-a4f6-1d95f4b99e2f,2025-06-19 23:34:40,TimeBill Plus,How To,how to configure,S1,L1 Support,8.0,0,0,Thursday,23,0,16
0dc2229d-f24f-4c3a-ba9b-fb5388a6247d,2025-09-10 05:58:23,Time Attend Plus,Performance,timeout error,S1,L2 Support,12.7,1,0,Wednesday,5,0,13
a8dba4b5-cc37-4efd-8454-447949150e5f,2025-04-18 08:12:28,Expense Plus,Error,page not loading,S1,L1 Support,13.2,1,0,Friday,8,0,16
84188078-ecda-4030-be92-c8375355a6ef,2025-12-08 10:49:42,Time Off Plus,Access Issue,password reset,S1,L1 Support,2.3,0,1,Monday,10,0,14
1a69ee75-70d0-4ffd-9ecc-aab49b51e930,2025-07-20 02:37:55,TimeBill Plus,Access Issue,password reset,S1,L3 Support,14.6,0,0,Sunday,2,1,14
ab570f25-ace2-4cbc-ad43-7a76d9eef2b1,2025-05-19 01:06:52,TimeBill Plus,How To,need guidance,S2,L2 Support,8.6,1,0,Monday,1,0,13
1ae7853d-260f-4867-9bfd-115463687661,2025-12-10 22:32:39,PSA,Performance,slow loading,S2,L2 Support,15.4,0,1,Wednesday,22,0,12
12faa0bc-a65d-4c5b-8e6d-c1d735f3201f,2025-02-08 13:22:12,Time Off Plus,Error,unknown error,S2,L2 Support,28.9,0,1,Saturday,13,1,13
9c29bea5-3c3a-444c-974d-17b615500f39,2025-06-22 00:07:41,Expense Plus,Performance,slow loading,S1,L3 Support,6.9,0,0,Sunday,0,1,12
6a9e0a22-fe57-48b0-946c-0c2613e296a4,2025-02-20 23:54:40,Time Off Plus,Error,page not loading,S2,L3 Support,3.2,1,0,Thursday,23,0,16
3473e076-a0b4-45c2-bf2c-ad9565b7e9cf,2025-10-14 12:56:23,Expense Plus,Error,unknown error,S1,L1 Support,6.4,0,0,Tuesday,12,0,13
5a16cd46-3680-4b07-9835-d46b7b877b9d,2025-03-14 18:56:34,TimeBill Plus,Access Issue,password reset,S1,L1 Support,14.9,0,0,Friday,18,0,14
4824e05a-464b-4a8e-9972-2b0d0fb1d364,2025-07-07 11:40:54,TimeBill Plus,Error,application crash,S1,L1 Support,5.6,0,0,Monday,11,0,17
454a8703-cee7-4c60-81a8-0ce92cce4225,2025-09-06 09:00:59,Expense Plus,Configuration,wrong configuration,S1,L2 Support,19.8,0,0,Saturday,9,1,19
6771fc4b-1978-4fdf-bca1-e77eb00039ae,2025-06-18 23:53:54,Time Attend Plus,Error,application crash,S2,L3 Support,1.8,0,1,Wednesday,23,0,17
e5f1cc63-1c89-439d-b126-1a67c9f96971,2025-03-12 16:02:11,Time Attend Plus,Configuration,integration failed,S2,L1 Support,6.9,1,1,Wednesday,16,0,18
9f19987a-3547-4a6c-86c5-15cee35ab390,2025-07-20 12:06:36,Time Off Plus,How To,need guidance,S1,L2 Support,2.3,0,0,Sunday,12,1,13
f27240c3-c6bc-47b1-ba0b-cb463fa0c3cc,2025-07-25 07:41:39,Time Off Plus,Performance,system lag,S1,L2 Support,22.7,0,0,Friday,7,0,10
016dbf08-fdaf-4aaa-9fe8-90ef99745153,2025-01-30 14:42:23,Time Off Plus,Performance,slow loading,S1,L2 Support,5.4,0,0,Thursday,14,0,12
c0a914ba-d25f-46f0-9ec5-5af93d24cccc,2025-09-13 10:53:48,Expense Plus,How To,how to configure,S2,L3 Support,10.5,0,1,Saturday,10,1,16
1e601bb3-afb2-4ac5-9584-5a1d23c5c69c,2025-03-06 07:50:21,Time Attend Plus,How To,usage question,S1,L3 Support,7.1,1,0,Thursday,7,0,14
592228b3-6a8b-4279-8669-02a9c0a1c5f3,2025-10-30 08:48:57,TimeBill Plus,Access Issue,password reset,S1,L1 Support,9.1,1,0,Thursday,8,0,14
e10ab5b9-34fe-4c08-aca9-06ee2f8f8c19,2025-08-29 05:10:36,Time Attend Plus,Performance,slow loading,S1,L3 Support,6.7,0,0,Friday,5,0,12
ca576425-2a23-4eb6-a327-cf6b32776ef9,2025-10-09 13:05:13,TimeBill Plus,Access Issue,password reset,S1,L2 Support,19.2,0,1,Thursday,13,0,14
dc6f1246-07b9-4044-98fd-9dd36c339ef8,2025-10-11 12:19:01,Expense Plus,Access Issue,password reset,S3,L2 Support,17.9,1,1,Saturday,12,1,14
adf52f22-5872-4637-89cd-b5e3588b2176,2025-05-22 02:13:36,TimeBill Plus,Performance,slow loading,S2,L2 Support,10.0,0,1,Thursday,2,0,12
9b2e7399-6dc8-4afb-b095-aa729c912573,2025-09-04 06:42:20,Time Off Plus,Access Issue,password reset,S1,L3 Support,4.8,1,0,Thursday,6,0,14
a5d0d698-76ff-4d46-a67b-828ff0f551bf,2025-06-30 10:24:50,Time Attend Plus,Error,unknown error,S1,L2 Support,23.2,0,1,Monday,10,0,13
864fefed-e2a6-4200-9376-906c5b5263e5,2025-12-06 20:46:19,Time Off Plus,Configuration,wrong configuration,S2,L2 Support,10.6,0,1,Saturday,20,1,19
4643436c-be23-40ab-9fc1-59d174735c11,2025-12-25 05:02:13,PSA,Error,page not loading,S1,L2 Support,6.1,0,0,Thursday,5,0,16
7e9ed1df-f3fe-42da-aec9-3f0e728258b5,2025-01-27 18:03:36,Expense Plus,Performance,timeout error,S1,L2 Support,5.1,0,0,Monday,18,0,13
2332db50-272e-40f2-b86c-019a8ca0e80d,2025-08-14 02:21:04,TimeBill Plus,How To,usage question,S1,L3 Support,3.1,0,0,Thursday,2,0,14
228b6916-8b47-481d-a27c-6cda2c17e48a,2025-02-19 20:51:16,Time Off Plus,How To,how to configure,S1,L1 Support,22.3,0,1,Wednesday,20,0,16
3284561f-e41b-41fe-9347-6bc8098cce8f,2025-03-13 21:09:11,TimeBill Plus,Performance,timeout error,S2,L2 Support,12.0,1,1,Thursday,21,0,13
765902ab-32c3-4ed7-8362-cd09d9c9ab46,2025-02-03 17:49:16,TimeBill Plus,Performance,system lag,S1,L1 Support,16.4,0,1,Monday,17,0,10
b4a1fd53-c29d-4a1b-9be3-c3d918847b3c,2025-03-30 04:32:07,TimeBill Plus,Access Issue,login failed,S1,L1 Support,5.0,0,0,Sunday,4,1,12
a9deb00b-bf81-49fe-9b33-2efd9bdd4a75,2025-02-19 03:06:18,Time Attend Plus,How To,need guidance,S2,L1 Support,14.2,1,0,Wednesday,3,0,13
25389200-e8d1-45ee-9077-30921e01961a,2025-12-31 22:26:07,Time Off Plus,How To,need guidance,S2,L2 Support,10.8,1,0,Wednesday,22,0,13
1eccec1e-8904-412e-9d6a-f192582d3e0e,2025-01-11 20:25:22,Time Off Plus,Configuration,wrong configuration,S2,L1 Support,9.5,0,1,Saturday,20,1,19
24b69932-8b28-4673-a063-2872dedde0a0,2025-12-28 03:38:19,TimeBill Plus,Access Issue,login failed,S1,L1 Support,10.7,0,0,Sunday,3,1,12
c7e1e345-75f9-4e23-b18f-a9346e496e11,2025-10-13 05:11:13,Expense Plus,Configuration,wrong configuration,S1,L3 Support,11.2,0,0,Monday,5,0,19
daf85fbe-ee52-4da6-aa9d-2d7a5fad9bdd,2025-12-26 00:25:10,Time Attend Plus,Configuration,integration failed,S1,L3 Support,12.3,0,0,Friday,0,0,18
7dcb8e2f-caa9-4691-8fe5-67779ae475a7,2025-10-25 09:04:45,Time Attend Plus,Configuration,integration failed,S2,L1 Support,11.0,0,1,Saturday,9,1,18
7aeca746-0c51-45fb-890b-95b9cb3c8f12,2025-01-24 09:15:24,TimeBill Plus,Performance,slow loading,S1,L2 Support,23.1,0,0,Friday,9,0,12
42e542cf-a536-4cb8-a5ea-403c6228a919,2025-04-08 11:28:13,Time Attend Plus,Configuration,setup issue,S1,L3 Support,4.6,0,0,Tuesday,11,0,11
bb6a223d-7161-432f-bd48-7c15f726938c,2025-12-14 08:54:50,Expense Plus,How To,usage question,S3,L3 Support,22.3,2,0,Sunday,8,1,14
ad2d953a-c3d0-41b0-80e5-230267f82804,2025-02-22 06:50:22,Time Attend Plus,Error,unknown error,S2,L1 Support,1.0,1,0,Saturday,6,1,13
1c280223-0448-4e58-aed6-2902429ebbfa,2025-05-08 03:26:26,Time Off Plus,Performance,slow loading,S1,L3 Support,2.8,0,0,Thursday,3,0,12
b75e90d9-c6bd-4aa9-bf4e-ac3057402852,2025-03-11 15:51:16,Time Attend Plus,Performance,slow loading,S1,L1 Support,11.4,0,0,Tuesday,15,0,12
0b1e8982-9b5d-48ce-83c8-4db386b4f6e7,2025-06-29 05:55:11,Time Attend Plus,Configuration,wrong configuration,S2,L2 Support,11.1,0,1,Sunday,5,1,19
ee851835-0e73-43d7-b783-4745e3555bdb,2025-03-21 12:15:26,Expense Plus,How To,need guidance,S1,L1 Support,10.0,0,1,Friday,12,0,13
1b0bfb87-0f42-4e36-b56c-7062c995f8c2,2025-10-03 20:16:48,TimeBill Plus,How To,how to configure,S1,L3 Support,22.0,0,0,Friday,20,0,16
fca603b2-3471-4274-b9f2-066cf2805ab8,2025-01-14 10:39:33,Time Attend Plus,Configuration,setup issue,S1,L3 Support,22.1,0,1,Tuesday,10,0,11
95c9ca7d-c954-4359-bfa6-8c194a377896,2025-08-07 08:47:59,TimeBill Plus,Configuration,wrong configuration,S1,L2 Support,6.5,1,0,Thursday,8,0,19
22d3f1b9-fbf4-4a0d-8fa0-fc04e75cc23e,2025-09-29 11:48:02,TimeBill Plus,How To,how to configure,S1,L1 Support,4.7,0,0,Monday,11,0,16
5200edf8-a99c-4cbe-bf34-de69e14ffd2a,2025-05-30 17:31:49,TimeBill Plus,Configuration,wrong configuration,S1,L3 Support,2.4,0,0,Friday,17,0,19
63f2fd60-37fa-42cf-8b6c-7550c5f6192b,2025-03-07 03:33:45,Expense Plus,Performance,timeout error,S3,L2 Support,15.3,2,1,Friday,3,0,13
16430c85-d25b-4abb-8e4c-744762962d5c,2025-12-10 02:48:00,Time Attend Plus,Configuration,setup issue,S2,L2 Support,5.5,1,0,Wednesday,2,0,11
396606a0-561b-41ab-bd7a-d1b90d93df9c,2025-08-03 02:00:38,Time Off Plus,Performance,system lag,S1,L1 Support,14.0,0,0,Sunday,2,1,10
b1d1e364-798a-4f2f-bd53-c58031553d45,2025-08-07 12:25:22,Time Off Plus,Error,page not loading,S1,L3 Support,19.1,0,1,Thursday,12,0,16
98056481-e7b7-4698-807f-8d3afdff99d5,2025-06-07 06:08:00,PSA,Performance,slow loading,S3,L1 Support,10.7,2,0,Saturday,6,1,12
63ca4e47-e73c-4d29-ad9f-c3b4825fba63,2025-03-11 08:03:18,PSA,How To,how to configure,S1,L2 Support,2.1,1,0,Tuesday,8,0,16
40c7fd53-a6b9-42bc-b967-4fc045075cea,2025-07-30 07:11:27,Time Attend Plus,Error,application crash,S1,L3 Support,14.4,0,0,Wednesday,7,0,17
3f934a7f-5d04-4ef6-9a1b-e27bbe7190bf,2025-08-18 05:21:51,TimeBill Plus,How To,usage question,S1,L1 Support,7.9,0,1,Monday,5,0,14
d01b7345-4f05-4bd2-9776-cbcf006524b9,2025-07-18 07:31:33,TimeBill Plus,Performance,slow loading,S2,L2 Support,22.9,1,1,Friday,7,0,12
dd2726ee-1828-472e-a0c7-f3fbebf50a69,2025-03-11 12:45:55,Time Off Plus,Configuration,wrong configuration,S1,L1 Support,7.2,0,0,Tuesday,12,0,19
b595dbdb-8895-4735-9599-699e4c1a572b,2025-03-09 04:30:35,TimeBill Plus,How To,how to configure,S2,L2 Support,17.5,0,1,Sunday,4,1,16
db17e82a-589a-4b7a-a606-ad47855a8db5,2025-07-22 00:49:07,TimeBill Plus,Error,page not loading,S2,L3 Support,3.1,1,0,Tuesday,0,0,16
cc0fd22e-6acb-4181-b1b3-99063c870429,2025-04-01 03:50:41,Time Off Plus,Performance,system lag,S1,L2 Support,1.8,0,0,Tuesday,3,0,10
2f792778-5dd1-4bb7-9c7c-58764c370c28,2025-04-23 19:57:49,PSA,Access Issue,login failed,S2,L3 Support,1.0,2,0,Wednesday,19,0,12
60246888-fc2b-4e8a-b82f-501f7a4e8e31,2025-11-03 23:48:43,PSA,Performance,slow loading,S1,L2 Support,15.2,0,0,Monday,23,0,12
3aa84997-d3a0-43f8-a3d0-bc61f4c98935,2025-11-07 18:01:17,TimeBill Plus,How To,need guidance,S1,L2 Support,6.9,0,1,Friday,18,0,13
523fec92-dd48-4c36-8e3b-b2bbbb92a460,2025-05-26 09:04:20,TimeBill Plus,How To,how to configure,S1,L1 Support,3.9,0,0,Monday,9,0,16
b711759c-aaa8-4812-a22d-9d3a30206f74,2025-02-01 23:25:36,PSA,Error,page not loading,S1,L1 Support,6.4,0,0,Saturday,23,1,16
71ac5b57-49e8-4c01-9241-909807b0fff1,2025-01-26 00:55:32,Time Off Plus,Access Issue,login failed,S2,L2 Support,5.6,1,0,Sunday,0,1,12
0179d8fd-2e81-49ec-a65d-f3ba44f699ec,2025-08-01 10:30:18,Time Off Plus,Configuration,wrong configuration,S1,L2 Support,26.2,0,1,Friday,10,0,19
c7ef9e3a-9a9c-401b-8b07-6fa74826cfec,2025-08-06 21:15:14,Time Attend Plus,Performance,timeout error,S1,L3 Support,12.5,0,1,Wednesday,21,0,13
c0b6bfc9-f24f-4d28-84c8-18a10cf12c8c,2025-03-12 13:48:55,Time Off Plus,Error,unknown error,S1,L2 Support,9.6,0,0,Wednesday,13,0,13
11d97c3d-2c9d-47e4-b621-83c275bac159,2025-01-30 17:26:58,Expense Plus,Access Issue,access denied,S1,L2 Support,12.4,1,0,Thursday,17,0,13
3749c251-dc2d-496e-987d-06f38c07b7ed,2025-07-13 01:02:21,TimeBill Plus,Error,page not loading,S4,L1 Support,23.6,2,1,Sunday,1,1,16
d717dbad-ea84-41ac-bd69-9a2c7fdcb3db,2025-06-03 15:27:02,Time Attend Plus,Performance,system lag,S1,L1 Support,14.1,0,1,Tuesday,15,0,10
2d5fcea3-13fe-4882-ae91-9976ed7394e7,2025-12-27 07:57:03,Expense Plus,Configuration,integration failed,S1,L2 Support,5.6,0,0,Saturday,7,1,18
53d97c58-68b8-4f2f-906f-b9cac3343a83,2025-11-15 19:41:11,TimeBill Plus,How To,how to configure,S3,L1 Support,15.4,1,1,Saturday,19,1,16
1a095474-301b-46e2-8158-ba4ffafd101f,2025-12-17 08:50:06,Expense Plus,Configuration,integration failed,S1,L1 Support,3.0,0,0,Wednesday,8,0,18
24288125-8518-4be7-933b-261b13cfed45,2025-01-28 03:22:16,TimeBill Plus,Access Issue,access denied,S2,L2 Support,18.4,0,1,Tuesday,3,0,13
8857167f-4d52-4f11-a635-4f8faf39d051,2025-10-08 06:27:42,Time Off Plus,Performance,slow loading,S2,L3 Support,5.1,1,1,Wednesday,6,0,12
8f3bd81d-ee5d-41b9-abf7-7e0c485130f9,2025-06-08 06:42:02,PSA,Performance,timeout error,S2,L3 Support,24.9,0,1,Sunday,6,1,13
ad176785-4546-4309-8981-8fc676eb6c4b,2025-07-26 06:35:05,Expense Plus,Configuration,integration failed,S1,L1 Support,12.2,0,0,Saturday,6,1,18
83218564-9e57-48e0-a4ef-59c5c7997899,2025-09-23 03:44:50,Time Off Plus,Access Issue,password reset,S2,L3 Support,8.9,0,1,Tuesday,3,0,14
5da3c440-5c8b-4ea4-8fbb-077e90b192bb,2025-11-15 02:51:29,Time Attend Plus,Performance,timeout error,S1,L1 Support,18.6,0,0,Saturday,2,1,13
c6fd51ef-0fa3-4b33-aab6-6ca7affa1fbd,2025-09-25 11:14:40,Time Off Plus,Error,unknown error,S1,L2 Support,19.3,0,1,Thursday,11,0,13
d32aa5c2-fc80-4cda-ae69-adc58aa15774,2025-03-20 09:51:28,Expense Plus,Access Issue,password reset,S1,L1 Support,7.2,0,1,Thursday,9,0,14
f006bd60-0032-4c72-bc10-f9aad34f1ba5,2025-05-03 01:40:57,Time Off Plus,How To,need guidance,S1,L2 Support,1.8,0,0,Saturday,1,1,13
6bce7274-b1e0-43ef-a46a-2b53d3b6268d,2025-10-28 08:23:26,TimeBill Plus,How To,how to configure,S1,L2 Support,16.9,0,0,Tuesday,8,0,16
2acf545c-9dbc-4811-a21e-d1c825878a1c,2025-06-15 06:46:48,Time Off Plus,Performance,system lag,S1,L3 Support,8.6,0,0,Sunday,6,1,10
2b9b612e-ab13-4fac-9be5-7439add29d27,2025-07-18 16:23:40,Time Attend Plus,Performance,timeout error,S1,L2 Support,7.8,0,1,Friday,16,0,13
41df1f7f-98ed-4d53-8f91-e3883acedbf7,2025-10-15 11:03:10,PSA,Configuration,wrong configuration,S1,L2 Support,12.2,0,1,Wednesday,11,0,19
f7a68574-e6ff-4d26-8376-d5bba21eff01,2025-09-29 07:55:54,PSA,Access Issue,login failed,S1,L1 Support,4.8,0,1,Monday,7,0,12
3cc5d3ee-89d0-47d8-9cb3-e133549155f9,2025-03-19 12:35:36,PSA,Access Issue,access denied,S1,L3 Support,3.5,0,0,Wednesday,12,0,13
dfe36912-5bb5-4fae-bde4-b442961c2f35,2025-04-20 05:40:55,Expense Plus,Error,page not loading,S1,L1 Support,6.1,0,0,Sunday,5,1,16
5c5a3b2f-8e73-4deb-a754-9d298dd7294c,2025-06-28 08:12:36,TimeBill Plus,Performance,slow loading,S2,L1 Support,4.3,1,0,Saturday,8,1,12
b274586f-737f-46d7-96b8-b50f932665c3,2025-06-13 14:05:30,Expense Plus,Access Issue,password reset,S1,L1 Support,5.9,0,0,Friday,14,0,14
b2638b13-e461-470a-98e8-c8de2b4b4093,2025-05-04 01:21:01,Time Off Plus,Access Issue,login failed,S2,L1 Support,1.8,0,1,Sunday,1,1,12
f0edbc90-5354-4bb8-accd-436d8c5290cf,2025-09-30 10:47:35,PSA,Performance,timeout error,S1,L3 Support,6.9,0,0,Tuesday,10,0,13
63d5adff-2466-440d-adc3-d1e8e1cd80a9,2025-09-10 01:37:05,Time Attend Plus,Error,application crash,S1,L2 Support,11.8,0,0,Wednesday,1,0,17
daf57c93-410d-4a8f-98f0-09e9886aa0e4,2025-09-11 20:18:33,Time Attend Plus,Configuration,setup issue,S2,L3 Support,22.7,1,1,Thursday,20,0,11
589abc8e-0239-44ef-9fb2-1a12d1b1d128,2025-05-31 07:02:26,Time Off Plus,Configuration,setup issue,S1,L1 Support,16.6,0,0,Saturday,7,1,11
dbbf7aa8-5088-48de-ada9-38586ab646ef,2025-02-14 10:19:05,TimeBill Plus,How To,need guidance,S1,L2 Support,7.7,1,0,Friday,10,0,13
1c7b368a-7b18-49b7-b842-f14b1f924b7e,2025-09-11 02:09:25,Time Attend Plus,How To,usage question,S1,L3 Support,7.5,0,0,Thursday,2,0,14
be984703-1933-483f-9c74-e597695528fa,2025-11-11 03:46:33,Expense Plus,Error,application crash,S1,L1 Support,5.0,0,0,Tuesday,3,0,17
abe1750d-77e9-4d90-bddf-e21d7120b86b,2025-03-27 06:26:37,PSA,Error,unknown error,S1,L2 Support,21.6,0,1,Thursday,6,0,13
bd5fd606-3a67-44e5-b2fa-e0158cfdc3a5,2025-03-25 22:27:17,TimeBill Plus,Access Issue,password reset,S1,L2 Support,4.8,0,0,Tuesday,22,0,14
96a6b6ba-8bce-40c9-9a4a-1081463c0590,2025-12-23 00:34:12,TimeBill Plus,Configuration,integration failed,S1,L1 Support,1.0,0,0,Tuesday,0,0,18
ec0c03bc-e049-44f4-a49b-824cad792efa,2025-03-24 07:13:46,PSA,Error,unknown error,S1,L3 Support,15.8,0,1,Monday,7,0,13
37b36156-e219-4e61-b683-8c2628a5b195,2025-09-23 20:28:34,TimeBill Plus,Error,page not loading,S1,L2 Support,5.0,1,0,Tuesday,20,0,16
